id,creature_name,creature_shortname,rarity_tier,subspecies_name,colouring_name,style_name,mood_name,motion_name,elemental_affinity,environment_name
57bd8f86-60a0-4a07-8e9e-d90ba9b8084f,Aggressive Silver Rhythm Pulse,Feroxargru,Uncommon,Rhythm Pulse,Silver & gold,Gothic,Aggressive,Roaring stance,Cosmic,Glade
e8339152-3f21-404b-b86b-acfe4b50b76e,Naturalistic Butterfly of Insect,Naturbutsect,Common,Butterfly,Silver & gold,Naturalistic,Aggressive,Roaring stance,Storm,Dimension Fold
079b2193-b561-4b76-9471-0f31edf0f1fb,Talking Toaster of Gold Gothic,Talkitoaorot,Uncommon,Talking Toaster,Gold & flame,Gothic,Proud,Roaring stance,Fire,Garden
29734190-f30d-4c2e-8107-f6019355ded7,Chrono Beast of Gold Naturalistic,Chronbeaaurs,Common,Chrono Beast,Gold & flame,Naturalistic,Proud,Roaring stance,Space,Temple
64a52a23-2aa5-4c2f-9c11-604f5e0cb81f,Elephant of Gold Naturalistic,Elephaurstic,Common,Elephant,Gold & brown,Naturalistic,Proud,Roaring stance,Shadow,Arcade
c313f012-5a5d-494c-a50d-48a84ea3f8e8,Proud Silver Mossling,Fiersilling,Common,Mossling,Silver & gold,Gothic,Proud,Roaring stance,Lightning,Night sky
db5b43f6-e73b-48df-93b6-4e9a55a88223,Crystal Dragon of Gold Naturalistic,Cryaaurs,Uncommon,Crystal Dragon,Gold & brown,Naturalistic,Proud,Roaring stance,Shadow,Cliffs
9be74b39-16bb-4375-82ed-94996c715b7c,Flying Chair of Gold Gothic,Flyinchagolt,Common,Flying Chair,Gold & flame,Gothic,Proud,Roaring stance,Storm,Ruins
355aed3a-7cbc-4007-9159-bbb7c50b9fdf,Goldwing Butterfly,Goldw,Common,Butterfly,Gold & brown,Gothic,Proud,Roaring stance,Sound,Marsh
d7ffbc09-2cce-4393-8812-b3d58dab8cc2,Gold Naturalistic Bendy Dog,Aurnatbendog,Uncommon,Bendy Dog,Gold & flame,Naturalistic,Aggressive,Roaring stance,Sound,Horizon
311877ea-d13e-4b5f-a046-0284d41a4dcc,Gold Naturalistic Vineborn,Aurnatborn,Common,Vineborn,Gold & brown,Naturalistic,Aggressive,Roaring stance,Energy,Desert
ea4cccb1-400a-402c-b845-11dbe382c25a,Script Snake of Silver Gothic,Scripsnaargt,Uncommon,Script Snake,Silver & gold,Gothic,Proud,Roaring stance,Space,Kitchen
e51c265d-22bd-47d2-ab41-67c72a920030,Goldwing Sphere Sprite,Goldwite,Common,Sphere Sprite,Gold & brown,Naturalistic,Proud,Roaring stance,Spirit,Night sky
ce9bd564-c376-45f0-8c64-8aae692a5de6,Proud Gold Googly-eyed Gremlin,Proudgolgoom,Common,Googly-eyed Gremlin,Gold & brown,Naturalistic,Proud,Roaring stance,Shadow,Cyberspace
82901262-701c-4952-9e8c-574287cfac5d,The Proud Eagle Chimera,Proudeagmera,Common,Eagle Chimera,Silver & gold,Naturalistic,Proud,Roaring stance,Light,Lagoon
74fae993-7619-4337-9a93-4a4101cd08c9,Goldwing Shadow Dragon,Goldwaagon,Common,Shadow Dragon,Gold & flame,Gothic,Aggressive,Roaring stance,Energy,Core
999f3280-43ec-4ad9-9717-0544fbe2bf15,The Proud Pixel Pet,Proudpixpet,Uncommon,Pixel Pet,Gold & brown,Naturalistic,Proud,Roaring stance,Storm,Glade
3caa1ba7-a905-4adc-a357-9e4fadb77139,Silverwing Griffin,Silveffin,Common,Griffin,Silver & gold,Naturalistic,Aggressive,Roaring stance,Fire,Tower
5d33c20f-f6d5-4088-8d14-24e98a53930d,Aggressive Gold Mystic Sigil,Agresgolmyi,Common,Mystic Sigil,Gold & flame,Gothic,Aggressive,Roaring stance,Electric,Ocean
2ee6daa3-277a-4057-af60-668fd8078a6d,The Aggressive Turtle,Agresrte,Uncommon,Turtle,Gold & brown,Naturalistic,Aggressive,Roaring stance,Nature,Riverbank
901db91e-cd8a-4b43-8a61-b59e6e6617f4,Proud Silver Error Beast,Orgulplaerre,Common,Error Beast,Silver & gold,Naturalistic,Proud,Roaring stance,Light,Ocean
9ddb4269-4e7c-419a-bb35-9ce27639cb1d,Proud Gold Singing Lamp,Orgulorosinl,Common,Singing Lamp,Gold & brown,Naturalistic,Proud,Roaring stance,Gravity,Playground
56f1d994-1473-4948-afe4-1d11992b18ec,Gold Naturalistic Seahorse,Oronatorse,Common,Seahorse,Gold & flame,Naturalistic,Proud,Roaring stance,Air,Chamber
b2799a15-cfd0-4fc9-bcac-250d25aea410,Gothic Qilin of Celestial Beast,Gothiqilcele,Common,Qilin,Gold & flame,Gothic,Proud,Roaring stance,Fire,Lagoon
d4d5dcc4-7179-4843-945d-ab5534b5f67a,Moth of Gold Gothic,Mothorothic,Common,Moth,Gold & brown,Gothic,Proud,Roaring stance,Ice,Cave
09bdf2fc-fbb8-497a-8731-adbacaa1d962,Proud Gold Crystal Cube,Proudgolcr,Common,Crystal Cube,Gold & brown,Naturalistic,Proud,Roaring stance,Magic,Jungle
b4c9b821-33a8-4a65-a8ed-b7e2c3fd7b5b,Gothic Fractal Beast of Fractal,Gothifrabeac,Common,Fractal Beast,Silver & gold,Gothic,Aggressive,Roaring stance,Ice,Jungle
02549d4d-b887-458a-b1d4-aa7f154f0a6a,Gold Naturalistic Bear,Aurnaturs,Rare,Bear,Gold & brown,Naturalistic,Proud,Roaring stance,Magic,Chamber
09a3a3e8-6b25-4da7-9cdf-29ae14ab7a07,The Proud Octopus,Orgulopus,Uncommon,Octopus,Gold & brown,Naturalistic,Proud,Roaring stance,Void,Jungle
51731242-273f-4205-a5d7-50412ffd6f95,Aggressive Gold Pegasus,Feroxaurasus,Common,Pegasus,Gold & brown,Gothic,Aggressive,Roaring stance,Gravity,Dimension Fold
806d7848-fcad-4140-9a22-d583d44e5fde,Nebula Serpent of Gold Gothic,Nebulseraurt,Rare,Nebula Serpent,Gold & brown,Gothic,Proud,Roaring stance,Ice,Temple
e7e12051-8c00-4166-994e-0f8cd15580b7,Proud Gold Cyber Dragon,Orgulorocyba,Rare,Cyber Dragon,Gold & flame,Naturalistic,Proud,Roaring stance,Air,Horizon
08b04f4a-5b27-4a30-817d-9cba4c4a4ce1,Gothic Holo Tiger of Cyber,Gothiholtigy,Common,Holo Tiger,Gold & brown,Gothic,Proud,Roaring stance,Light,Savannah
a5c97c02-36e1-4235-a9c1-f2b72fbb970c,Silver Gothic Galaxy Wyrm,Arggotgalwy,Common,Galaxy Wyrm,Silver & gold,Gothic,Aggressive,Roaring stance,Time,Chamber
5c4bd534-8d63-4a2b-85b1-f182edc56441,Naturalistic Chrono Beast of Time,Naturcheat,Common,Chrono Beast,Silver & gold,Naturalistic,Aggressive,Roaring stance,Fire,Marsh
d545d822-e689-4397-bc10-d87603b02f75,Turtle of Gold Naturalistic,Turtlorostic,Uncommon,Turtle,Gold & flame,Naturalistic,Aggressive,Roaring stance,Sound,Playground
de985eed-c4a1-41fc-ae5e-e890b1cbc408,Proud Silver Geometric Spirit,Orgulplageoi,Common,Geometric Spirit,Silver & gold,Gothic,Proud,Roaring stance,Space,Garden
06115a51-8c6e-41f0-aa77-fe5634ab2f97,Talking Toaster of Gold Naturalistic,Talkitoaoros,Common,Talking Toaster,Gold & flame,Naturalistic,Aggressive,Roaring stance,Cosmic,Desert
0e57c272-dd3b-4594-ba11-a2977a15cc92,Gold Naturalistic Solar Phoenix,Aurnatsoleni,Epic,Solar Phoenix,Gold & brown,Naturalistic,Proud,Roaring stance,Gravity,Prism
4c1de256-e27c-43ee-aee4-82db711a21dc,Silver Gothic Singularity Beast,Arggotsineas,Common,Singularity Beast,Silver & gold,Gothic,Aggressive,Roaring stance,Cosmic,Sacred Grove
1fe8cf2d-09d2-4030-ae8c-57eb57f67778,Aggressive Silver Pixel Pet,Aggresilpixb,Common,Pixel Pet,Silver & gold,Naturalistic,Aggressive,Roaring stance,Shadow,Server room
d607ea37-9e38-4074-8a7a-40205a3bffa5,The Proud Thunder Cub,Orgulthucub,Uncommon,Thunder Cub,Gold & brown,Naturalistic,Proud,Roaring stance,Shadow,Temple
52756339-d4f7-4307-ad0d-8101173bfba8,Naturalistic Ancient Sigil of Sigil,Naturancsigi,Common,Ancient Sigil,Gold & brown,Naturalistic,Proud,Roaring stance,Gravity,Kitchen
5da7cf96-1389-4d74-bec1-52d4d085f142,Aggressive Gold Resonance Sprite,Agresororesr,Common,Resonance Sprite,Gold & brown,Naturalistic,Aggressive,Roaring stance,Air,Sacred Grove
73a3c2e5-e906-4a82-b99a-3fe0c655e943,Gothic Dancing Book of Object,Gothidanbooj,Uncommon,Dancing Book,Gold & flame,Gothic,Proud,Roaring stance,Shadow,Terminal
faa999f5-a1cc-4bd4-b2bb-3014daa16d20,The Aggressive Treefolk,Agresfolk,Common,Treefolk,Gold & flame,Gothic,Aggressive,Roaring stance,Space,Arcade
9894b93f-f0ab-43ed-ad9a-c580653c7c49,Silver Naturalistic Digital Phoenix,Platnatdigen,Rare,Digital Phoenix,Silver & gold,Naturalistic,Aggressive,Roaring stance,Fire,Core
bfc4716b-946a-4954-931d-63c0a1ab9d5b,Silver Gothic Thunder Phoenix,Silvegotthue,Uncommon,Thunder Phoenix,Silver & gold,Gothic,Aggressive,Roaring stance,Code,Rift
19ebd766-1910-455a-a2c4-3f1dc440d142,Mystic Sigil of Gold Naturalistic,Mysisigoros,Uncommon,Mystic Sigil,Gold & brown,Naturalistic,Proud,Roaring stance,Shadow,Grove
427015ca-8a37-4497-90bb-424070fa16af,Silver Gothic Stretchy Snake,Arggotstak,Common,Stretchy Snake,Silver & gold,Gothic,Proud,Roaring stance,Electric,Desert
f2e7c334-1398-4977-ade2-ebadf1dea391,Naturalistic Eagle Chimera of Chimera,Natureagchim,Common,Eagle Chimera,Gold & flame,Naturalistic,Proud,Roaring stance,Electric,Plateau
29f1cd81-091a-4ddc-a54e-1a34e708c9f3,The Aggressive Basilisk,Feroxlisk,Uncommon,Basilisk,Gold & brown,Gothic,Aggressive,Roaring stance,Fire,Reef
564d7255-f147-45db-baa5-37aa8773682f,Crystal Dragon of Gold Gothic,Cryagolt,Common,Crystal Dragon,Gold & flame,Gothic,Aggressive,Roaring stance,Electric,Tower
83a8b6be-2414-4a2d-9aef-ef9bd7544147,Naturalistic Phase Shifter of Dimension,Naturphashis,Rare,Phase Shifter,Silver & gold,Naturalistic,Proud,Roaring stance,Code,Grove
9d74b3c1-56d3-42eb-8240-afce1b4819d5,The Aggressive Lion,Aggreleon,Uncommon,Lion,Gold & brown,Gothic,Aggressive,Roaring stance,Storm,Mountain
a73ec302-7ec7-4794-810b-02fcedc3267f,Cube Beast of Gold Naturalistic,Cubebeagolst,Common,Cube Beast,Gold & flame,Naturalistic,Proud,Roaring stance,Energy,Arcade
62ab8abe-9564-4745-adb5-7d9af9429ee2,Silver Naturalistic Asteroid Turtle,Silvenatastr,Legendary,Asteroid Turtle,Silver & gold,Naturalistic,Aggressive,Roaring stance,Storm,Server room
dca1634c-b8c7-4d40-b8ad-cd82c27c29f7,The Proud Data Worm,Orguldatworm,Common,Data Worm,Gold & flame,Naturalistic,Proud,Roaring stance,Electric,Void
b102757a-686c-4fc6-82b5-f6d86316e539,Gold Naturalistic Chrono Beast,Goldnatchea,Common,Chrono Beast,Gold & brown,Naturalistic,Proud,Roaring stance,Shadow,Desert
8a574b83-3944-4db4-b040-f9a148640bdf,The Proud Data Phantom,Fierdatntom,Rare,Data Phantom,Gold & brown,Naturalistic,Proud,Roaring stance,Void,Volcano
6b299285-37af-4247-96b9-916736b4763e,Aggressive Silver Griffin,Feroxargfin,Epic,Griffin,Silver & gold,Gothic,Aggressive,Roaring stance,Light,Playground
6c1ef2e3-a2cd-423c-99c9-478bfcf0f022,Silver Gothic Whale,Silvegothale,Common,Whale,Silver & gold,Gothic,Aggressive,Roaring stance,Water,Ruins
edf60aa7-b9ef-4473-b2d0-a8da87ad84e2,Bear of Gold Naturalistic,Osorostic,Common,Bear,Gold & brown,Naturalistic,Aggressive,Roaring stance,Electric,Rift
ea9f99e2-1c35-454e-aedd-a04526a9cde2,Proud Silver Bendy Dog,Superargbend,Common,Bendy Dog,Silver & gold,Naturalistic,Proud,Roaring stance,Cosmic,Cliffs
eb54dd8a-3e0b-45fc-a0ef-83d705cf3d98,Proud Gold Algorithm Entity,Fierooroalgt,Uncommon,Algorithm Entity,Gold & brown,Naturalistic,Proud,Roaring stance,Fire,Savannah
9cd3ba89-1f29-4a18-9444-3d726374945b,Proud Gold Peacock,Fieroorocock,Common,Peacock,Gold & brown,Gothic,Proud,Roaring stance,Sound,Terminal
d67c17cb-01d9-407f-b087-f795cabebdfa,Gothic Googly-eyed Gremlin of Abstract,Gothigoogrer,Common,Googly-eyed Gremlin,Silver & gold,Gothic,Proud,Roaring stance,Air,Cliffs
c08d89a3-1072-4ed0-9eae-9a3ba4c6b476,Void Leviathan of Gold Gothic,Voidlevaurth,Common,Void Leviathan,Gold & flame,Gothic,Proud,Roaring stance,Storm,Terminal
7c89d240-1591-4f3c-962c-e703ed2cd9a8,Cube Beast of Silver Naturalistic,Cubebeasilst,Rare,Cube Beast,Silver & gold,Naturalistic,Proud,Roaring stance,Water,Void
537607a0-172a-49c3-80e4-d839a29ba0d6,Gold Gothic Time Phantom,Goldgottimnt,Common,Time Phantom,Gold & flame,Gothic,Aggressive,Roaring stance,Energy,Rift
50512121-9159-413e-bac6-c6cceab8ae52,Silverwing Sound Beast,Silvesoueast,Uncommon,Sound Beast,Silver & gold,Gothic,Aggressive,Roaring stance,Light,Marsh
afd95d29-7ba7-43b6-b519-d4059c394102,Gold Naturalistic Corrupted Sprite,Oronatcorrit,Common,Corrupted Sprite,Gold & brown,Naturalistic,Aggressive,Roaring stance,Lightning,Mountain
8c452aab-8e0a-4a0e-8334-630d5391115e,Aggressive Gold Ancient Oak,Feroxauranco,Common,Ancient Oak,Gold & brown,Naturalistic,Aggressive,Roaring stance,Air,Rift
1f148fb4-c9e8-4aba-81e0-2de7cdbb41f7,The Proud Glitch Creature,Fieroglireat,Common,Glitch Creature,Gold & flame,Gothic,Proud,Roaring stance,Magic,Dimension Fold
3dc4d4c5-e979-40ee-8642-ba152991feaf,The Aggressive Dimensional Shadow,Aggredimadow,Common,Dimensional Shadow,Silver & gold,Gothic,Aggressive,Roaring stance,Code,Nebula
6dafabd0-ef2b-4412-9d2b-9369811fe447,Silver Naturalistic Echo Orb,Platnatechor,Common,Echo Orb,Silver & gold,Naturalistic,Proud,Roaring stance,Sound,Ruins
ec7b927a-f366-4799-957c-bfbea22c394d,Proud Gold Hydra,Fierooroydra,Uncommon,Hydra,Gold & brown,Naturalistic,Proud,Roaring stance,Gravity,Chamber
09c5af15-2f56-4767-9700-97861edbdd35,Naturalistic Peacock of Avian,Naturpeavian,Common,Peacock,Gold & brown,Naturalistic,Proud,Roaring stance,Spirit,Kitchen
6f0f5115-a65a-426b-8e13-9b6a985e274c,The Aggressive Geometric Spirit,Agresgeoirit,Common,Geometric Spirit,Silver & gold,Naturalistic,Aggressive,Roaring stance,Spirit,Desert
58b05323-e61d-4fc5-bdec-7e21ebda3ad7,Wyrm of Gold Naturalistic,Wyrorostic,Rare,Wyrm,Gold & brown,Naturalistic,Proud,Roaring stance,Shadow,Archive
c820d15f-6263-4d1a-988e-0a36dcff585c,Silver Gothic Sound Beast,Argengotsoue,Uncommon,Sound Beast,Silver & gold,Gothic,Proud,Roaring stance,Air,Shrine
2b469e9f-cd81-48f7-8993-71dc5a0a997f,Proud Gold Fox,Superaurvulp,Common,Fox,Gold & brown,Naturalistic,Proud,Roaring stance,Storm,Garden
0f7064b1-bc89-43c0-949a-1c3d1e6fbf09,Gold Gothic Rune Sigil,Aurgotrunigi,Rare,Rune Sigil,Gold & brown,Gothic,Proud,Roaring stance,Light,Ruins
96d8557f-4a2f-437a-920a-f525850bb070,Silver Gothic Spring Bloom,Platgotspo,Uncommon,Spring Bloom,Silver & gold,Gothic,Aggressive,Roaring stance,Code,Forest
43fdfd5c-248c-4630-bc00-22c845127f0b,The Proud Hawk,Superhawk,Common,Hawk,Silver & gold,Naturalistic,Proud,Roaring stance,Sound,Cyberspace
6e85c6ee-4826-4fea-a7c3-87ee46f71c6d,Silver Naturalistic Shark,Argnathark,Common,Shark,Silver & gold,Naturalistic,Aggressive,Roaring stance,Magic,Kitchen
882e179e-01f1-455e-bfbe-0ca8d5468e02,Gothic Thunder Cub of Weather,Gothithucubt,Uncommon,Thunder Cub,Gold & brown,Gothic,Proud,Roaring stance,Ice,Deep sea
26322221-c80a-4cd5-ae3c-aee9cd1bf864,Proud Gold Crystal Dragon,Proudgolcra,Rare,Crystal Dragon,Gold & brown,Gothic,Proud,Roaring stance,Ice,Glade
af7e8f35-c5c5-47fd-9262-8cb8314027fd,The Aggressive Resonance Sprite,Feroxresrite,Uncommon,Resonance Sprite,Gold & flame,Gothic,Aggressive,Roaring stance,Energy,Void
423cd2e9-2245-440a-9f13-4d350afa0dd2,Naturalistic Kitsune of Celestial Beast,Naturkitcele,Epic,Kitsune,Gold & brown,Naturalistic,Aggressive,Roaring stance,Lightning,Server room
a2c821cb-1102-423b-891e-d395a995acc4,Silver Naturalistic Shifting Spectra,Silvenatshic,Uncommon,Shifting Spectra,Silver & gold,Naturalistic,Proud,Roaring stance,Time,Lagoon
474961cd-6166-44e3-8430-e547944e2244,Gold Naturalistic Script Snake,Oronatscak,Uncommon,Script Snake,Gold & brown,Naturalistic,Aggressive,Roaring stance,Energy,Sky
f6100964-92f9-4864-a7f0-4ec4b13c33b0,Goldwing Stingray,Goldway,Common,Stingray,Gold & brown,Naturalistic,Proud,Roaring stance,Storm,Rift
731be9c5-8d3f-4d9e-ac08-3193f5290cae,Gold Gothic Wyrm,Orogotwy,Common,Wyrm,Gold & flame,Gothic,Aggressive,Roaring stance,Electric,Ruins
23edbcc5-67a3-4620-b4d6-39d4debd1d47,Proud Gold Hawk,Fiergolhawk,Common,Hawk,Gold & flame,Naturalistic,Proud,Roaring stance,Nature,Shrine
69cbeedc-c998-4ebc-bcaa-5123c2979a87,Goldwing Raven,Goldwaven,Common,Raven,Gold & brown,Naturalistic,Proud,Roaring stance,Void,Mountain
fc4b3f59-8828-482a-98b0-327afb166463,The Aggressive Seahorse,Agresorse,Uncommon,Seahorse,Gold & flame,Naturalistic,Aggressive,Roaring stance,Light,Rift
5981ebe6-0834-498c-a53f-0a247a967191,Gold Gothic Pattern Creature,Aurgotpatrea,Epic,Pattern Creature,Gold & brown,Gothic,Proud,Roaring stance,Sound,Glade
a8866e8d-fabd-4af6-b242-179533333522,Silverwing Pyramid Pet,Silvepyret,Uncommon,Pyramid Pet,Silver & gold,Naturalistic,Proud,Roaring stance,Ice,Core
ea43b2fd-64a9-42b8-b3cf-4042c6470b7c,Gold Naturalistic Falcon,Goldnatlcon,Uncommon,Falcon,Gold & brown,Naturalistic,Proud,Roaring stance,Storm,Ocean
82d5ef16-557c-49d8-99e3-103190b572b5,Naturalistic Griffin of Celestial Beast,Naturgricele,Common,Griffin,Gold & flame,Naturalistic,Proud,Roaring stance,Space,Glade
8998afd2-bc88-4040-8799-42a8315bb15d,Proud Silver Hummingbird,Fiersilbird,Uncommon,Hummingbird,Silver & gold,Naturalistic,Proud,Roaring stance,Cosmic,Void
82ff63e0-9475-4d18-a29b-569eee91f388,Aggressive Gold Asteroid Turtle,Feroxaurastr,Uncommon,Asteroid Turtle,Gold & brown,Gothic,Aggressive,Roaring stance,Magic,Riverbank
c788bbce-e477-49a2-b106-f7303fc2ab04,Gravity Whale of Gold Naturalistic,Graviwhaaurs,Common,Gravity Whale,Gold & brown,Naturalistic,Proud,Roaring stance,Void,Rift
49bbde69-155b-4bbe-9357-5bf3aff9db16,Gold Gothic Cherry Blossom,Goldgotchess,Common,Cherry Blossom,Gold & flame,Gothic,Proud,Roaring stance,Gravity,Glade
9e1028c5-f372-4c87-b507-5b615d516ff1,Gold Naturalistic Sphere Sprite,Oronatspit,Common,Sphere Sprite,Gold & brown,Naturalistic,Aggressive,Roaring stance,Space,Savannah
c3437db1-2126-42d2-a39e-c627bfcbdd9b,Emoji Avatar of Silver Naturalistic,Emojiavasils,Uncommon,Emoji Avatar,Silver & gold,Naturalistic,Proud,Roaring stance,Light,Garden
0e51e6f7-c766-4ce1-b36e-69257b92c778,The Aggressive Mirror Echo,Agresmirecho,Rare,Mirror Echo,Gold & brown,Gothic,Aggressive,Roaring stance,Spirit,Night sky
b306f987-9727-428a-8fc7-54be3744ee03,Gold Naturalistic Singularity Beast,Goldnatsinea,Uncommon,Singularity Beast,Gold & flame,Naturalistic,Aggressive,Roaring stance,Ice,Glade
9575038d-e499-48b6-a36b-3909690699b0,Silverwing Pegasus,Silveasus,Common,Pegasus,Silver & gold,Naturalistic,Proud,Roaring stance,Ice,Jungle
53acd161-b898-411c-830f-a2a80f1bd529,Naturalistic Lion Chimera of Chimera,Naturleochim,Common,Lion Chimera,Gold & flame,Naturalistic,Aggressive,Roaring stance,Code,Grove
a021e525-c05a-41d9-b3b4-247c29d88198,Treefolk of Gold Gothic,Treeforothic,Rare,Treefolk,Gold & brown,Gothic,Proud,Roaring stance,Water,Riverbank
94e7da38-0895-41b7-addd-8e7ee79ee180,Gold Naturalistic Elephant,Aurnathant,Rare,Elephant,Gold & flame,Naturalistic,Proud,Roaring stance,Space,Void
6ad0f61b-2fc1-4500-a7f7-e616536c7245,Octopus of Gold Gothic,Octopaurthic,Uncommon,Octopus,Gold & flame,Gothic,Aggressive,Roaring stance,Nature,Reef
645fadfb-2d7d-4d9e-8d7a-8a853d7b1dbc,Goldwing Flame Phoenix,Goldwaenix,Common,Flame Phoenix,Gold & brown,Naturalistic,Proud,Roaring stance,Spirit,Plateau
5aa399bb-29ff-4cb1-811a-7a4c0cfbb3a2,The Aggressive Frost Wisp,Agresfrowisp,Common,Frost Wisp,Gold & brown,Naturalistic,Aggressive,Roaring stance,Lightning,Core
b0ece23d-6253-4e15-9633-1c07c3a6bb01,Fire Dragon of Silver Gothic,Firedrasilth,Legendary,Fire Dragon,Silver & gold,Gothic,Proud,Roaring stance,Space,Riverbank
73fd2c0e-2786-462e-9be0-d417710c3220,The Proud Geometric Spirit,Orgulgeoirit,Common,Geometric Spirit,Gold & brown,Gothic,Proud,Roaring stance,Code,Void
37936a5b-60d1-4d07-8293-be62538dabf4,Silver Gothic Mystic Sigil,Argengotmyi,Uncommon,Mystic Sigil,Silver & gold,Gothic,Proud,Roaring stance,Air,Sky
0a0e319b-4dd9-4a69-a771-a4ee2581425e,Aggressive Silver Solar Phoenix,Feroxargsole,Common,Solar Phoenix,Silver & gold,Naturalistic,Aggressive,Roaring stance,Magic,Volcano
35e130e8-1c3e-452c-8322-495183ce4555,Gold Naturalistic Binary Bug,Oronatbinbug,Common,Binary Bug,Gold & brown,Naturalistic,Proud,Roaring stance,Magic,Terminal
d9413e8d-759d-4fcf-b568-647ad00401a3,The Aggressive Light Radiance,Agresligance,Uncommon,Light Radiance,Silver & gold,Gothic,Aggressive,Roaring stance,Light,Lagoon
8d800bf7-ebc3-4369-9215-76acb6a909f3,Goldwing Aurora Spectra,Goldwaurcta,Rare,Aurora Spectra,Gold & brown,Naturalistic,Proud,Roaring stance,Void,Sacred Grove
9ceb0de6-5fa3-4b91-bf75-4472f37de031,Gravity Whale of Silver Gothic,Graviwhasilt,Common,Gravity Whale,Silver & gold,Gothic,Proud,Roaring stance,Space,Volcano
612b5a4a-04bb-4755-a678-930db8f3e23a,Goldwing Echo Orb,Goldwechorb,Uncommon,Echo Orb,Gold & brown,Naturalistic,Aggressive,Roaring stance,Earth,Archive
7e466663-a577-4a87-874a-8ae97b12badd,Goldwing Slime Blob,Goldwimas,Rare,Slime Blob,Gold & brown,Naturalistic,Aggressive,Roaring stance,Earth,Void
9e04ab7b-706c-4830-b3ce-701a58e4d4fa,Qilin of Silver Naturalistic,Qilinargsic,Common,Qilin,Silver & gold,Naturalistic,Aggressive,Roaring stance,Storm,Toybox
70aa8d51-1306-4e01-ba93-652d6226dced,The Proud Asteroid Turtle,Proudastre,Common,Asteroid Turtle,Gold & brown,Naturalistic,Proud,Roaring stance,Spirit,Glade
3fae2fbd-ebf7-4e37-9355-2dde8e473d06,Silverwing Falcon,Silvelcon,Legendary,Falcon,Silver & gold,Naturalistic,Aggressive,Roaring stance,Shadow,Shrine
b13bda1e-5b74-4af5-b6cc-7207dc13f4c7,Naturalistic Echo Orb of Echo,Naturechorbe,Common,Echo Orb,Gold & flame,Naturalistic,Aggressive,Roaring stance,Ice,Cliffs
818aedc2-225e-48e0-bbb3-110ac32d7418,Temporal Shadow of Silver Gothic,Temposhasilt,Uncommon,Temporal Shadow,Silver & gold,Gothic,Aggressive,Roaring stance,Ice,Mountain
51522cd8-c373-48c0-90b6-900e22f1ee47,Aggressive Gold Lion Chimera,Aggregolliom,Common,Lion Chimera,Gold & brown,Naturalistic,Aggressive,Roaring stance,Lightning,Playground
002a2303-4dfa-485c-ac3b-4c99569230fd,Proud Silver Shadow Dragon,Proudsilshaa,Rare,Shadow Dragon,Silver & gold,Gothic,Proud,Roaring stance,Earth,Forest
3eb31b6b-1338-4bda-8423-971d967fb53b,Gothic Phase Shifter of Dimension,Gothiphashis,Common,Phase Shifter,Gold & brown,Gothic,Proud,Roaring stance,Light,Tower
2f94ffd3-cfd2-44c1-9234-fdcdcb2d5706,Mecha Wolf of Gold Naturalistic,Mechaluporos,Common,Mecha Wolf,Gold & brown,Naturalistic,Proud,Roaring stance,Gravity,Riverbank
3fc8122e-e5cb-43bc-a87a-d842798d66c1,Silverwing Basilisk,Silvelisk,Common,Basilisk,Silver & gold,Naturalistic,Proud,Roaring stance,Time,Server room
37689dd0-b495-4296-b43f-bd220abacc3c,Gold Naturalistic Echo Orb,Aurnatechorb,Common,Echo Orb,Gold & flame,Naturalistic,Proud,Roaring stance,Nature,Jungle
ec2e56f3-63ba-48a2-9ab1-cc40042638f1,Gold Gothic Shadow Dragon,Aurgotshadra,Uncommon,Shadow Dragon,Gold & flame,Gothic,Proud,Roaring stance,Void,Dimension Fold
8c199dd2-6a8e-4f40-99c1-1428dde52e09,Blob Critter of Gold Naturalistic,Blobcrigolst,Common,Blob Critter,Gold & brown,Naturalistic,Proud,Roaring stance,Magic,Mountain
07217daa-301b-4b06-a62c-6af1aece4034,Stretchy Snake of Gold Naturalistic,Stretsnaaurs,Uncommon,Stretchy Snake,Gold & flame,Naturalistic,Proud,Roaring stance,Nature,Chamber
9d514ce7-7063-410b-bed8-600ac458b98e,The Proud Shifting Spectra,Orgulshictra,Uncommon,Shifting Spectra,Gold & brown,Naturalistic,Proud,Roaring stance,Magic,Ocean
f49ccb8c-09d0-4ecd-b08c-e562e88058c1,Gold Naturalistic Dragonfly,Aurnatnf,Common,Dragonfly,Gold & flame,Naturalistic,Proud,Roaring stance,Lightning,Dimension Fold
e8752e3d-05a8-49e6-86bb-222a2b72a399,Proud Silver Rhythm Pulse,Fieroargru,Common,Rhythm Pulse,Silver & gold,Naturalistic,Proud,Roaring stance,Sound,Jungle
00e567a3-e85b-4ce3-afe3-d104ab69eba4,Gold Gothic Galaxy Wyrm,Aurgotgalwy,Common,Galaxy Wyrm,Gold & brown,Gothic,Aggressive,Roaring stance,Magic,Tower
24a89348-232c-4b15-b035-9342c1af6045,The Aggressive Sphere Sprite,Aggresphite,Common,Sphere Sprite,Gold & brown,Gothic,Aggressive,Roaring stance,Magic,Desert
9f212e2d-d4f0-4ee8-af75-2dd67a5b7bb5,Silverwing Aurora Spectra,Silveaurcta,Epic,Aurora Spectra,Silver & gold,Gothic,Proud,Roaring stance,Space,Night sky
